1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
0000000000000000000000000000000000000000000000000000000000000000,0
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
0000000000000000000000000000000000000000000000000000000000000000,0
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
0000000000000000000000000000000000000000000000000000000000000000,0
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
0000000000000000000000000000000000000000000000000000000000000000,0
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
0000000000000000000000000000000000000000000000000000000000000000,0
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
0000000000000000000000000000000000000000000000000000000000000000,0
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
0000000000000000000000000000000000000000000000000000000000000000,0
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
0000000000000000000000000000000000000000000000000000000000000000,0
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
0000000000000000000000000000000000000000000000000000000000000000,0
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
0000000000000000000000000000000000000000000000000000000000000000,0
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
0000000000000000000000000000000000000000000000000000000000000000,0
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
1111111111111111111111111111111111111111111111111111111111111111,64
0000000000000000000000000000000000000000000000000000000000000000,0
